band_gap,formation_energy_per_atom,nelements,elements,formula,material_id
3.6024000000000003,-3.046197748837849,6,"Ca,Na,O,P,Si,Zr",Na6CaZr3Si2(PO6)4,mp-2715323
3.6053,-3.051494175,4,"Cr,Mg,O,Si",MgCr(Si2O5)2,mp-1043526
3.605699999999999,-2.8530534453019882,6,"Hf,In,Na,O,P,Si",Na5Hf2In2SiP5O24,mp-2715907
3.6073,-2.3206838300999992,5,"O,Pb,S,Si,Zn",Zn2Si3Pb4SO15,mp-559184
3.6074,-2.56019043320034,6,"Mg,Na,O,S,Si,Y",Na10Y4Mg4Si3(S3O16)3,mp-2714693
3.608499999999999,-3.395760443939394,4,"O,Si,Sr,Ti",SrTiSi2O7,mp-559208
3.6085000000000003,-2.903314608339013,6,"Al,Cl,H,Na,O,Si",Na7Al12Si12H6ClO48,mp-695601
3.608599999999999,-2.877323798557782,6,"Na,O,S,Sc,Si,Zr",Na3Zr3ScSi3(SO8)3,mp-2714666
3.608799999999999,-2.813109065814808,6,"In,Na,O,P,Si,Zr",Na5Zr2In2SiP5O24,mp-2715979
3.6088,-3.2017045046341472,5,"Al,Ca,Cl,O,Si",Ca3Al4Si8(ClO12)2,mp-677067
3.6093,-2.74334903939394,4,"Li,Ni,O,Si",Li2Si5Ni2O13,mp-859789
3.6096,-3.033214011104514,6,"La,Na,O,P,Si,Ta",Na6La3TaSi2(PO6)4,mp-2715364
3.6096999999999992,-2.624423672522488,5,"Ga,I,Na,O,Si",Na4Ga3Si3IO12,mp-40226
3.6102,-2.834854371974749,6,"Ge,Na,O,P,Si,Zr",Na7Zr2Si5Ge2PO24,mp-2714347
3.611499999999999,-2.75376277237157,6,"Na,O,P,Si,Zn,Zr",Na4ZrZnSi(PO6)2,mp-2714361
3.6116,-2.705025007068965,4,"Na,O,Si,Zn",Na2Zn(SiO3)2,mp-558580
3.6127000000000002,-3.056766863131896,5,"Al,Na,O,Si,Ta",Na6Ta3Al(SiO4)6,mp-2715329
3.6132,-3.092836822570512,4,"K,Lu,O,Si",K3LuSi2O7,mp-557543
3.615299999999999,-3.050909106160257,4,"K,O,Si,Sm",K3SmSi2O7,mp-1195475
3.618799999999999,-2.947877141512727,6,"Ca,Na,O,S,Si,Zr",Na8CaZr3Si5SO24,mp-2716243
3.619399999999999,-3.11794971195907,5,"Na,O,Si,Ta,Zr",Na7Zr3Ta(SiO4)6,mp-2712824
3.6194,-3.16968596033692,6,"Hf,Na,O,P,Si,Ta",Na2HfTaSi2PO12,mp-2714945
3.6196,-2.958199179961103,6,"Na,O,S,Si,Y,Zr",Na14Y4Zr4Si9(SO16)3,mp-2714786
3.620199999999999,-2.7883134434826813,6,"Hf,Na,O,P,Si,Zn",Na4HfZnSi(PO6)2,mp-2714601
3.620399999999999,-2.216665686439051,6,"Hf,Na,O,S,Si,Zn",Na4HfZn3SiS5O24,mp-2713353
3.6222000000000003,-3.052955425729338,6,"Ca,Na,O,P,Si,Zr",Na5CaZr3SiP5O24,mp-2715897
3.6229,-2.7418194707762513,6,"La,Na,O,S,Si,Y",Na6La4Y4Si3(S3O16)3,mp-2713854
3.623099999999999,-2.954100724229395,6,"Na,O,S,Sc,Si,Zr",Na14Zr4Sc4Si9(SO16)3,mp-2714677
3.623999999999998,-3.025452244610799,6,"La,Na,O,P,Si,Zr",Na4LaZrSi2PO12,mp-2715586
3.6244,-3.324387527222222,3,"O,Si,Sr",Sr3SiO5,mp-979932
3.6247,-2.654808550123563,6,"Ca,Na,O,S,Si,Y",Na3CaYSi(SO6)2,mp-2712743
3.6256999999999993,-3.16275681640625,4,"Ca,Cr,O,Si",CaCr(Si2O5)2,mp-19441
3.628,-2.969557803179393,6,"La,Na,O,S,Si,Zr",Na8La2Zr2Si5SO24,mp-2715581
3.6281,-2.330822576730769,5,"C,Li,O,Sb,Si",Li3SiSbCO7,mp-771304
3.6306000000000003,-2.9143709696105953,6,"Hf,Na,O,S,Si,Y",Na10Y4Hf4Si7S5O48,mp-2716090
3.6307,-2.68322694242753,5,"Ga,I,Li,O,Si",Li4Ga3Si3IO12,mp-557112
3.631999999999999,-2.794075539500881,6,"In,Na,O,P,Si,Y",Na7Y2In2SiP5O24,mp-2715621
3.632799999999999,-2.900264952388373,6,"Ca,Hf,Na,O,S,Si",Na10Ca2Hf6Si7S5O48,mp-2715988
3.6334,-2.635559188303085,6,"Hf,Mg,Na,O,S,Si",Na2HfMgSi(SO6)2,mp-2713314
3.6343,-2.451093584786536,5,"Mg,Na,O,S,Si",Na4Mg2Si(SO6)2,mp-2713104
3.6345,-2.9410564363025653,6,"Hf,Mg,Na,O,S,Si",Na14Hf6Mg2Si9(SO16)3,mp-2715169
3.6357,-2.8274130645,4,"In,Li,O,Si",LiIn(SiO3)2,mp-6240
3.637,-2.84021462410885,6,"Na,O,P,Si,Sn,Ta",Na2TaSi2SnPO12,mp-2715149
3.6371,-2.818861207431657,6,"Al,Na,O,S,Si,Zr",Na3Zr3AlSi3(SO8)3,mp-2714766
3.6378,-3.03779018975,4,"K,O,Sc,Si",K3ScSi2O7,mp-557577
3.638899999999999,-1.649574319078945,4,"Er,N,O,Si",Er6Si11N20O,mp-1225896
3.6389,-2.942206175205005,6,"La,Na,O,S,Si,Zr",Na14La4Zr4Si9(SO16)3,mp-2715173
3.6393999999999993,-2.673434155003695,5,"Na,O,S,Si,Y",Na2Y8SiS11O48,mp-2714205
3.6394,-3.0331219615625,4,"Al,Ca,O,Si",CaAl2Si3O10,mp-1080186
3.639999999999999,-2.46385951625,5,"Ca,H,O,Si,Zn",CaZnSiH2O5,mp-696853
3.6402,-2.408921720011244,5,"Ga,H,Na,O,Si",Na2Ga2Si3(HO3)4,mp-1173829
3.641899999999999,-2.828905321754979,6,"Ga,Na,O,P,Si,Zr",Na5Zr2Ga2SiP5O24,mp-2715929
3.6434,-2.585773873749999,4,"Mg,O,Si,Sr",SrMg6SiO8,mp-1030826
3.647199999999999,-2.965221984435061,6,"Ca,Hf,Na,O,P,Si",Na4CaHfSi(PO6)2,mp-2714339
3.647599999999999,-3.329182422817118,5,"Ba,Na,Nd,O,Si",Ba6NaNd(SiO4)4,mp-1214692
3.6479,-2.742218402894735,3,"Mg,O,Si",Mg(SiO2)6,mp-2902293
3.648199999999999,-2.708353568749999,4,"Ca,Mg,O,Si",CaMg6SiO8,mp-1032982
3.648799999999999,-2.993011967535809,5,"Ge,Na,O,Si,Ta",Na5Ta3Si6GeO24,mp-2713392
3.6496,-0.712455820666665,5,"C,H,N,O,Si",SiH12C8(NO2)8,mp-1195524
3.6518,-2.758551642742884,6,"Ga,Na,O,S,Si,Zr",Na8Zr2Ga2Si5SO24,mp-2715654
3.6522,-2.781250361175425,6,"Hf,Mg,Na,O,S,Si",Na4HfMgSi2SO12,mp-2714477
3.652599999999999,-3.066299318794356,5,"Ga,Na,O,Si,Ta",Na10Ta7Ga(SiO4)12,mp-2713458
3.654,-2.7777684194610233,5,"Na,O,S,Sc,Si",Na10Sc8Si5S7O48,mp-2714993
3.656099999999999,-2.795014072346059,6,"Ga,Hf,Na,O,S,Si",Na8Hf2Ga2Si5SO24,mp-2716148
3.6574,-1.3629342370000002,4,"Ge,N,O,Si",SiGeN2O,mp-972831
3.6577,-2.7945282652302543,5,"Na,O,S,Si,Y",Na10Y8Si5S7O48,mp-2715116
3.658,-2.792113865408046,3,"Cs,O,Si",Cs4Si3O8,mp-1019713
3.6603,-2.489351212384648,6,"Al,Na,O,S,Sc,Si",Na2Sc4Al4SiS11O48,mp-2714241
3.6605,-2.985612556568965,5,"F,Mg,Na,O,Si",NaMg3Si4O11F,mp-1173631
3.6615,-2.845089476674291,6,"Hf,In,Na,O,P,Si",Na4HfInSi2PO12,mp-2716235
3.6628,-1.103084688823529,5,"C,Cl,Fe,O,Si",FeSi2C4(Cl3O2)2,mp-1212763
3.6633,-2.775990584503758,6,"La,Na,O,S,Sc,Si",Na10La4Sc4Si5S7O48,mp-2715184
3.6653000000000002,-3.099741508490938,6,"Na,O,S,Si,Ta,Zr",Na10Zr4Ta4Si11SO48,mp-2716400
3.6681,-2.8100615634375,4,"In,K,O,Si",K5In3(SiO3)7,mp-557237
3.6683,-2.820457328623994,6,"In,Na,O,P,Si,Zr",Na7Zr2In2Si3(PO8)3,mp-2715121
3.6686,-2.612843087916665,4,"Li,Ni,O,Si",Li4Si2NiO7,mp-1273461
3.671099999999999,-2.518284253995655,6,"Al,Na,O,S,Si,Zn",Na7Al3ZnSi3(SO8)3,mp-2714185
3.673,-2.796881250294357,6,"Hf,Na,O,S,Si,Zn",Na10Hf6Zn2Si7S5O48,mp-2715899
3.674399999999999,-2.430990501398148,4,"K,Li,O,Si",K3LiSiO4,mp-561474
3.6747,-2.944250188037031,6,"Na,O,P,Si,Zn,Zr",Na5Zr3ZnSiP5O24,mp-2715954
3.6753,-3.206924891999999,3,"Ca,O,Si",CaSiO3,mp-5096
3.6755999999999993,-3.290082330416666,4,"Al,Ca,O,Si",Ca2Al2SiO7,mp-1252396
3.676199999999999,-3.221428657480842,6,"Ca,F,Na,O,Si,Ti",NaCa2TiSi2O8F,mp-1263670
3.6769,-2.301357292142856,3,"Fe,O,Si",Fe2SiO4,mp-20313
3.6775,-2.853914852499999,2,"O,Si",SiO2,mp-556257
3.678499999999999,-0.42595478389830405,5,"As,C,H,O,Si",Si6As2H36(C4O)3,mp-1199687
3.6789,-3.113937664181656,5,"Na,O,S,Si,Ta",Na6Ta8Si11SO48,mp-2714581
3.6799,-2.4418339615193982,6,"Ca,Mg,Na,O,S,Si",Na6Ca2Mg2SiS5O24,mp-2713935
3.6807,-2.843022689656224,5,"Na,O,S,Sc,Si",Na14Sc8Si7S5O48,mp-2715766
3.6808,-3.0376230324784492,6,"Ca,Na,O,Sc,Si,Zn",Na3CaSc3Zn(SiO3)8,mp-1248585
3.6819,-0.33084866561403503,6,"C,H,Mo,N,O,Si",Si4MoH36C12(NO)2,mp-1195132
3.6834,-2.605466210162837,3,"Cs,O,Si",Cs2SiO3,mp-505734
3.684299999999999,-2.982293844555904,4,"Lu,Na,O,Si",Na5Lu(SiO3)4,mp-662810
3.6879,-3.074247541929487,4,"K,O,Si,Tb",K3TbSi2O7,mp-16594
3.6881999999999993,-2.244535285561858,6,"Al,Na,O,S,Si,Zn",Na4Al2Zn2SiS5O24,mp-2713200
3.6885,-2.654854370151515,4,"Li,Ni,O,Si",Li2Si2NiO6,mp-752828
3.6891,-3.206733513,3,"Ca,O,Si",CaSiO3,mp-3387
3.6902,-3.01130371225,4,"Ca,Fe,O,Si",CaFe(SiO3)2,mp-18890
3.6929,-2.862842229143368,6,"Hf,Na,O,S,Si,Zn",Na6Hf7ZnSi6(SO8)6,mp-2714727
3.6931000000000003,-2.981256540108696,4,"Ga,La,O,Si",La3Ga5SiO14,mp-1223148
3.694099999999999,-3.075870816840449,6,"La,Na,O,P,Si,Zr",Na5La2Zr2SiP5O24,mp-2714114
3.6954000000000002,-0.23940809992231601,5,"C,H,In,O,Si",InSi4H39C14O,mp-1203730
3.6961999999999993,-2.77894752025484,6,"Al,Hf,Na,O,S,Si",Na4Hf2Al2Si3(SO8)3,mp-2713572
3.6973000000000003,-3.377056406481481,3,"Ca,O,Si",Ca3SiO5,mp-27917
3.6976999999999993,-2.394157463686064,5,"Mg,Na,O,S,Si",Na6Mg4SiS5O24,mp-2713967
3.6982,-2.8702787592857133,3,"Mg,O,Si",Mg2SiO4,mp-5392
3.700199999999999,-3.096816118205963,4,"Cs,Nb,O,Si",Cs4Nb2Si8O23,mp-555696
3.7006,-2.675090648093502,6,"Al,Na,O,S,Sc,Si",Na10Sc4Al4Si5S7O48,mp-2715150
3.7006,-2.72470584825,5,"C,La,N,O,Si",La2SiC(NO2)2,mp-1204122
3.7019,-2.9839192161981,6,"Hf,Na,O,P,Si,Zn",Na8Hf3ZnSi4(PO12)2,mp-2715550
3.7039,-3.067636585454545,3,"Al,O,Si",Al2Si2O7,mp-731939
3.7041,-2.466005657124999,4,"K,O,Si,Zn",K2ZnSiO4,mp-541537
3.7062,-3.078036326032047,4,"Dy,K,O,Si",K3DySi2O7,mp-16595
3.7086,-3.080631883131896,5,"La,Na,O,Si,Ta",Na6LaTa3(SiO4)6,mp-2715322
3.710099999999999,-2.6732867525245103,5,"O,S,Sc,Si,Zr",Zr2Sc2SiS5O24,mp-2712940
3.7119,-2.7374841241208463,6,"Ga,Na,O,S,Si,Zr",Na3Zr3GaSi3(SO8)3,mp-2714778
3.7122,-2.916894900232589,6,"Mg,Na,O,P,Si,Zr",Na7Mg2Zr2SiP5O24,mp-2715543
3.714,-2.861945368823563,5,"Na,O,Si,Sn,Ta",Na3TaSi3SnO12,mp-2715282
3.7148,-2.877494045461138,5,"Na,O,S,Si,Y",Na4Y2Si2SO12,mp-2714374
3.7154,-2.904975778879506,6,"Mg,Na,O,P,Si,Zr",Na4MgZrSi(PO6)2,mp-2714407
3.7154,-3.096012737702703,4,"Nb,O,Rb,Si",Rb4Nb2Si8O23,mp-542121
3.7155,-2.899248234351346,6,"Al,Hf,Na,O,S,Si",Na14Hf4Al4Si9(SO16)3,mp-2714919
3.7159,-2.565722250262726,6,"Al,Ga,Na,O,S,Si",Na4AlGaSi2SO12,mp-2714424
3.716299999999999,-2.634081507222222,3,"O,Rb,Si",Rb2SiO3,mp-16194
3.7167,-2.75004988768905,6,"La,Na,O,S,Sc,Si",Na2LaScSi(SO6)2,mp-2713581
3.7183,-3.206805305499999,3,"Ca,O,Si",CaSiO3,mp-560885
3.7186999999999992,-3.169474875925288,7,"Ca,F,Fe,Na,O,Si,Zr",NaCaZrFeSi2O8F,mp-1210421
3.7194000000000003,-2.942802350504516,6,"Na,O,P,Si,Zn,Zr",Na6Zr3ZnSi2(PO6)4,mp-2715277
3.721599999999999,-3.081576141160257,4,"Ho,K,O,Si",K3HoSi2O7,mp-16596
3.721899999999999,-2.876588770337092,6,"Hf,Mg,Na,O,S,Si",Na10Hf6Mg2Si7S5O48,mp-2714131
3.7221,-2.780898727142857,5,"Ca,O,Pb,Si,Zn",Ca2Zn3Si3PbO12,mp-1200437
3.7228,-2.5886331108735643,6,"Mg,Na,O,S,Si,Y",Na3YMgSi(SO6)2,mp-2712800
3.7236000000000002,-2.621499915277779,5,"Al,N,O,Si,Sr",SrAl2SiN2O3,mp-554390
3.7241,-2.43581092925926,4,"Li,Ni,O,Si",Li2Si3Ni3O10,mp-861061
3.724199999999999,-3.2043236065,3,"Ca,O,Si",CaSiO3,mp-4853
3.7245,-2.600851788397435,5,"B,Li,O,Si,Sn",Li3SiSnBO7,mp-770756
3.724599999999999,-2.90210231341523,6,"La,Na,O,S,Si,Zr",Na3LaZrSi2SO12,mp-2714505
3.7273,-3.195869743444445,6,"Al,B,Fe,Mg,O,Si",MgAl6FeSi2(BO9)2,mp-1222184
3.7274000000000003,-3.44362643102564,4,"Ba,O,Si,Ti",Ba2Ti(SiO4)2,mp-6081
3.7281,-3.035972955005388,5,"Na,O,P,Si,Zr",Na13Zr7Si5P7O48,mp-695390
3.7293000000000003,-2.469390581724138,6,"Hf,Na,O,S,Si,Zn",Na2HfZnSi(SO6)2,mp-2713679
3.7298,-2.8279113744917512,6,"Ga,Na,O,P,Si,Zr",Na4ZrGaSi2PO12,mp-2716125
3.7306,-3.092743077142858,4,"Ba,O,Si,Sn",BaSi3SnO9,mp-18502
3.7315,-2.623675862738094,4,"Li,Ni,O,Si",Li4Si2NiO7,mp-767687
3.7318,-2.861497446073564,5,"Na,O,Si,Sn,Ta",Na3TaSi3SnO12,mp-2715425
3.7321,-2.358103404333787,6,"Na,O,S,Sc,Si,Zn",Na4Sc2Zn2SiS5O24,mp-2713134
3.7323,-3.099600657131896,5,"Na,O,Sc,Si,Ta",Na6ScTa3(SiO4)6,mp-2715430
3.7323999999999993,-3.017215098947369,3,"Ca,O,Si",Ca(SiO2)6,mp-1234432
3.7358000000000002,-3.042693613046182,6,"La,Na,O,P,Si,Zr",Na3LaZrSi(PO6)2,mp-2715398
3.736399999999999,-2.674614854479886,6,"La,Na,O,S,Si,Y",Na2La4Y4SiS11O48,mp-2714258
3.7364,-3.343859447580645,3,"Al,O,Si",Al10Si2O19,mp-1247887
3.7371,-3.086262415262821,4,"Er,K,O,Si",K3ErSi2O7,mp-16597
3.7372,-2.574696155474138,6,"Ca,Hf,Na,O,S,Si",Na4Ca3HfSiS5O24,mp-2713428
3.7375,-2.735161069833334,4,"Bi,Li,O,Si",LiSi2BiO6,mp-759680
3.7403,-3.079012484254515,6,"Na,O,P,Si,Y,Zr",Na3YZrSi(PO6)2,mp-2715387
3.7407999999999992,-2.589644525456897,6,"Mg,Na,O,S,Sc,Si",Na3MgScSi(SO6)2,mp-2712670
3.7409,-3.371425378571427,3,"Ca,O,Si",Ca2SiO4,mp-675299
3.7413,-2.978263312969232,6,"Hf,La,Na,O,S,Si",Na14La4Hf4Si9(SO16)3,mp-2715213
3.742099999999999,-2.842448223745211,6,"Hf,Na,O,S,Sc,Si",Na5HfSc3Si3(SO8)3,mp-2716334
3.7426999999999992,-2.9556334624396543,4,"Al,Mn,O,Si",Mn3Al2(SiO4)3,mp-6480
3.7444,-3.023732840228712,6,"La,Na,O,P,Si,Y",Na4LaYSi(PO6)2,mp-2714436
3.7458,-3.522388262272726,3,"O,Sc,Si",Sc2Si2O7,mp-7640
3.7463,-2.378965746153963,6,"Al,Ga,Na,O,S,Si",Na2AlGaSi(SO6)2,mp-2713544
3.748,-2.660224101922484,6,"Na,O,S,Sc,Si,Zn",Na7Sc3ZnSi3(SO8)3,mp-2714039
3.7482,-3.021833622547307,6,"Ca,Na,O,P,Si,Zr",Na8CaZr3Si4(PO12)2,mp-2715685
3.7488,-2.7987684303448273,4,"Mg,Na,O,Si",Na2MgSiO4,mp-6406
3.7511,-3.200759918314175,6,"Ca,F,Na,O,Si,Ti",NaCa2TiSi2O8F,mp-667200
3.751499999999999,-3.028290913322019,5,"La,Na,O,P,Si",Na7La4SiP5O24,mp-2715788
3.7521,-2.686737139341693,4,"Na,O,Si,Zn",Na2Zn(SiO3)2,mp-662522
3.7543,-2.787679469907386,6,"In,Na,O,P,Sc,Si",Na7Sc2In2SiP5O24,mp-2715539
3.755499999999999,-3.091405516416668,4,"K,O,Si,Tm",K3TmSi2O7,mp-16598
3.7565,-2.553637194479167,4,"Li,Ni,O,Si",Li2Si3Ni2O9,mp-1265127
3.757,-2.893052636999999,4,"Ca,Ni,O,Si",CaSi2NiO6,mp-1042056
3.7584,-3.031701433339442,6,"Ca,Na,O,P,Si,Zr",Na7CaZr3Si3(PO8)3,mp-2714697
3.7595,-3.184716888001797,6,"Hf,Na,O,P,Si,Ta",Na3Hf2Ta2Si3(PO8)3,mp-2712969
3.760499999999999,-2.592158462272728,4,"Li,Ni,O,Si",Li2Si2NiO6,mp-861394
3.7605999999999993,-2.814265527004515,6,"In,Na,O,P,Si,Zr",Na3ZrInSi(PO6)2,mp-2715270
3.7611,-2.809710876650702,6,"Hf,Na,O,S,Si,Y",NaYHfSi(SO6)2,mp-2714281
3.7613000000000003,-2.693802567956165,6,"Al,In,Na,O,P,Si",Na7Al2In2SiP5O24,mp-2715687
3.7616,-0.23976970438636402,6,"C,Cl,H,O,Si,Zn",ZnSi4H35C13ClO,mp-1196440
3.7618,-2.5181433097619053,4,"Bi,Li,O,Si",LiSiBiO4,mp-757038
3.7632,-3.339431164444443,3,"O,Si,Sr",Sr3SiO5,mp-5487
3.7636000000000003,-2.828941048546182,6,"Ga,Na,O,P,Si,Zr",Na3ZrGaSi(PO6)2,mp-2715464
3.7654,-2.151546748534482,4,"Cs,H,O,Si",Cs2Si(HO2)2,mp-1259944
3.7655000000000003,-2.6900975737024773,6,"Al,Hf,Na,O,S,Si",Na5HfAl3Si3(SO8)3,mp-2716332
3.7656,-3.187452364918101,5,"F,Gd,K,O,Si",K9Gd3Si12(O16F)2,mp-1211874
3.7659000000000002,-2.971368719548563,5,"In,Na,O,Si,Ta",Na6Ta3In(SiO4)6,mp-2715346
3.7671,-2.642114125166666,5,"Ca,Ga,H,O,Si",Ca2Ga2Si(HO4)2,mp-677422
3.7673,-2.434044403020833,4,"Li,Ni,O,Si",Li2SiNiO4,mp-1296460
3.7698,-2.8005176455577923,6,"Ga,Na,O,P,Si,Y",Na7Y2Ga2SiP5O24,mp-2715570
3.7701000000000002,-2.7481241390194953,5,"La,Na,O,S,Si",Na6La8Si3(S3O16)3,mp-2713961
3.7742,-2.752131271841184,6,"Ca,Na,O,S,Sc,Si",Na7CaSc3Si3(SO8)3,mp-2714165
3.7749,-2.479754055605717,6,"Hf,Mg,Na,O,S,Si",Na4HfMg3SiS5O24,mp-2713139
3.7756,-2.605299232668143,6,"Al,Na,O,S,Si,Y",Na6Y4Al4Si3(S3O16)3,mp-2713954
3.7763,-2.7570991398820333,6,"Na,O,S,Sc,Si,Y",Na2YScSi(SO6)2,mp-2713328
3.7791,-2.8005266793750003,3,"Ca,O,Si",Ca2SiO5,mp-734274
3.7805,-2.6129489563293653,4,"Ge,O,P,Si",Si2Ge3P6O25,mp-555982
3.7813,-3.100350416756896,5,"Na,O,Si,Ta,Y",Na6YTa3(SiO4)6,mp-2715275
3.7818,-2.833051193921569,4,"Li,Ni,O,Si",Li2Si4NiO10,mp-770701
3.7828,-2.851171469504515,6,"Hf,In,Na,O,P,Si",Na3HfInSi(PO6)2,mp-2715238
3.7841,-3.151859661750833,5,"Na,O,P,Si,Ta",Na3Ta4Si5PO24,mp-2714349
3.7845,-3.124557567323563,5,"Na,O,Si,Ta,Zr",Na3ZrTa(SiO4)3,mp-2715494
3.7846,-2.635677491025641,4,"Bi,Li,O,Si",Li3Si2BiO7,mp-757466
3.7852,-3.122860372389356,4,"O,P,Si,Ta",Ta2Si(PO6)2,mp-2715695
3.785399999999999,-3.26152362475,4,"Mg,O,Si,Y",Y2Mg3(SiO4)3,mp-1207890
3.786199999999999,-3.0002157077,4,"Cr,Li,O,Si",Li3Cr(Si2O5)3,mp-759348
3.786799999999999,-3.006653220954613,5,"Na,O,Si,Sn,Ta",Na5Ta3Si6SnO24,mp-2713168
3.7872,-2.438770701206897,6,"Na,O,S,Sc,Si,Zn",Na3ScZnSi(SO6)2,mp-2712585
3.7876000000000003,-3.16495207249023,5,"Hf,Na,O,Si,Ta",Na3HfTa(SiO4)3,mp-2715287
3.788599999999999,-3.12250530975,3,"Mg,O,Si",MgSiO3,mp-554137
3.7895000000000003,-2.634071388783526,4,"Cs,Na,O,Si",CsNaSiO3,mp-1225970
3.7895000000000003,-2.7843881770712953,6,"Hf,In,Na,O,S,Si",Na3Hf3InSi3(SO8)3,mp-2714704
3.7898,-3.274515530061965,5,"Al,K,Mg,O,Si",KMg8Al17Si19O72,mp-720328
3.790599999999999,-3.12498223399023,5,"Na,O,Si,Ta,Zr",Na3ZrTa(SiO4)3,mp-2715268
3.7922000000000002,-3.251357421861111,6,"Al,B,Fe,Mg,O,Si",Mg3Al12FeSi4(BO9)4,mp-1222235
3.792399999999999,-3.097913722737885,6,"Na,O,P,Si,Y,Zr",Na5Y2Zr2SiP5O24,mp-2715911
3.7928,-3.194587247270834,4,"Li,O,Si,Ta",LiTaSiO5,mp-560297
3.7935,-2.657074105315724,6,"Al,La,Na,O,S,Si",Na10La4Al4Si5S7O48,mp-2715096
3.7937000000000003,-3.0896241438378382,4,"K,Nb,O,Si",K4Nb2Si8O23,mp-650601
3.793999999999999,-3.090289875783783,4,"K,Nb,O,Si",K4Nb2Si8O23,mp-542100
3.7949,-2.656881666742424,4,"Li,Ni,O,Si",Li2Si2NiO6,mp-1645783
3.7962,-3.026415794005387,5,"Na,O,P,Si,Zr",Na13Zr7Si5P7O48,mp-695427
3.7977,-2.7242726165476183,4,"Li,Ni,O,Si",Li2Si3NiO8,mp-863431
3.797899999999999,-2.3253491953933683,6,"Na,O,S,Si,Y,Zn",Na6Y4Zn4SiS11O48,mp-2713653
3.8,-2.788310841274511,4,"O,S,Si,Zr",Zr2Si(SO6)2,mp-2713150
3.8,-2.926477416762931,5,"In,Na,O,Sc,Si",Na4ScIn3(SiO3)8,mp-1221158
3.800099999999999,-3.565784487875,4,"Ca,O,Si,Y",Ca3Y2(SiO4)3,mp-1214208
3.8009,-3.137853500399058,5,"Na,O,Si,Ta,Zr",Na5ZrTa3(SiO4)6,mp-2713527
3.8015,-3.159563828347774,5,"Hf,Na,O,Si,Ta",Na5HfTa3(SiO4)6,mp-2713519
3.8025,-2.866211242110799,6,"Ga,Hf,Na,O,P,Si",Na4HfGaSi2PO12,mp-2716258
3.804099999999999,-2.572206546181094,5,"Ga,Na,O,P,Si",Na4Ga2Si(PO6)2,mp-2714538
3.804599999999999,-2.909882640625,4,"Fe,Mg,O,Si",MgFe(SiO3)2,mp-558339
3.8061,-2.731282397654191,6,"Mg,Na,O,S,Sc,Si",Na7MgSc3Si3(SO8)3,mp-2714190
3.808,-2.777712802603996,6,"Al,Na,O,S,Si,Y",Na4YAlSi2SO12,mp-2714457
3.8105,-3.076163894166666,4,"Ca,In,O,Si",Ca3In2(SiO4)3,mp-14052
3.8106,-2.754670289576803,4,"Na,O,Si,Sn",Na8Si6SnO18,mp-560597
3.8137,-3.121143808292283,4,"Al,Na,O,Si",NaAlSiO4,mp-1220868
3.8147,-2.86547719,4,"O,Rb,Si,Sn",Rb2Si3SnO9,mp-17382
3.8162000000000003,-3.144932310704501,6,"Na,O,P,Si,Ta,Zr",Na3Zr2Ta2Si3(PO8)3,mp-2712834
3.8176,-2.742898203749999,4,"Be,Mo,O,Si",Be3Si3(MoO6)2,mp-1047811
3.819699999999999,-3.124178642406608,5,"Al,Ca,Na,O,Si",NaCaAlSi2O7,mp-1173815
3.8199,-2.669168690469232,5,"Al,Na,O,S,Si",Na14Al8Si7S5O48,mp-2715647
3.8209,-2.433352705520834,4,"Li,Ni,O,Si",Li2SiNiO4,mp-1302404
3.8211,-2.994407140313479,4,"Lu,Na,O,Si",Na5Lu(SiO3)4,mp-1133325
3.8214,-2.868403638934466,6,"Ga,Hf,Na,O,P,Si",Na5Hf2Ga2SiP5O24,mp-2716053
3.8225,-2.710485432220855,4,"Ga,Na,O,Si",NaGaSiO4,mp-560632
3.8254,-3.043996181644735,4,"Ca,Ge,O,Si",Ca20Si3Ge9O44,mp-1227935
3.8256,-2.315583381069044,6,"La,Na,O,S,Si,Zn",Na6La4Zn4SiS11O48,mp-2712806
3.8268,-2.897419665374999,4,"Ni,O,Rb,Si",Rb2Si5NiO12,mp-1195212
3.826900000000001,-2.784980043750001,4,"Al,Fe,O,Si",Al2Fe3(SiO4)3,mp-6172
3.8284000000000002,-2.482124551373564,6,"Al,Mg,Na,O,S,Si",Na3MgAlSi(SO6)2,mp-2712593
3.8295,-2.8678543406333343,4,"K,O,Si,Sn",K2Si3SnO9,mp-18243
3.8306,-2.931335482998563,6,"Ca,Hf,Na,O,S,Si",Na6CaHf3Si4(SO12)2,mp-2714416
3.8308,-2.8013256626493472,6,"Ga,Na,O,P,Sc,Si",Na4ScGaSi(PO6)2,mp-2714472
3.835499999999999,-2.795168744247348,6,"La,Na,O,S,Si,Y",Na10La4Y4Si5S7O48,mp-2715167
3.836999999999999,-3.32032745375,5,"Al,Mg,O,Si,Sr",SrMg2Al6(Si3O10)3,mp-677497
3.8371,-2.8287029975461833,6,"Ga,Na,O,P,Si,Zr",Na3ZrGaSi(PO6)2,mp-2715496
3.8373,-2.933491108495237,4,"In,K,O,Si",K4In2Si8O21,mp-553982
3.839199999999999,-2.850484511419878,5,"F,Na,O,Si,Sn",Na3Si3SnO9F,mp-560937
3.8409999999999993,-2.916732687345638,6,"Hf,Na,O,S,Sc,Si",Na10Hf4Sc4Si7S5O48,mp-2715836
